fdc_id,food_name,food_group,calcium_mg,carbohydrate_g,cholesterol_mg,choline_mg,copper_mg,energy_kcal,saturated_fat_g,trans_fat_g,fiber_g,fluoride_mg,folate_mg,iron_mg,magnesium_mg,manganese_mg,vitamin_b3_niacin_mg,vitamin_b5_pantothenic_acid_mg,phosphorus_mg,potassium_mg,protein_g,vitamin_b2_riboflavin_mg,selenium_mg,sodium_mg,sugar_g,vitamin_b1_thiamin_mg,fat_g,vitamin_a_rae_mg,vitamin_b12_mg,vitamin_b6_mg,vitamin_c_mg,vitamin_d_mg,vitamin_e_mg,vitamin_k_mg,water_g,zinc_mg,consumption_label,cuisine_label,suitable_for_cvd_cholesterol,food_name_original
173887,Crisp Rice Cereal,Breakfast Cereals,5.0,86.22,0.0,6.0,0.149,383.0,0.36,0.0,0.7,0.0,1.027,32.73,23.0,1.1,28.967,0.317,98.0,106.0,6.69,1.288,0.018,545.0,12.12,2.05,1.26,1.136,0.00545,1.937,64.5,0.0076,0.06,0.0,3.62,1.3,Side Dish,Western,True,"Cereals ready-to-eat, RALSTON CRISP RICE"
173888,Bran Flakes Cereal,Breakfast Cereals,44.0,80.5,0.0,33.5,0.5,328.0,0.4,0.0,18.3,0.0,1.12,28.0,229.0,0.0,16.7,0.0,449.0,533.0,9.9,1.4,0.0525,540.0,18.6,1.3,2.1,0.749,0.005,1.7,0.0,0.0033,0.77,0.0014,3.4,5.0,Side Dish,Western,True,"Cereals ready-to-eat, POST Bran Flakes"
173889,Honeycomb Cereal,Breakfast Cereals,11.0,86.63,0.0,8.6,0.13,394.0,1.29,0.01,3.2,0.0,0.518,8.44,45.0,0.0,15.62,0.0,132.0,142.0,6.01,1.33,0.0104,553.0,31.51,1.17,2.93,0.678,0.00469,1.56,0.0,0.0078,0.17,0.0006,1.5,4.69,Side Dish,Western,True,"Cereals ready-to-eat, POST, Honeycomb Cereal"
173890,King Vitaman Cereal,Breakfast Cereals,10.0,83.85,0.0,8.3,0.091,381.0,1.584,0.0,3.4,0.0,2.255,29.0,82.0,0.412,16.842,0.56,250.0,268.0,6.41,1.425,0.0065,825.0,20.27,1.268,3.44,0.968,0.005,1.672,40.0,0.0,4.55,0.0002,3.35,12.71,Side Dish,Western,True,"Cereals ready-to-eat, QUAKER, KING VITAMAN"
173891,Plain Oat Cereal,Breakfast Cereals,351.0,77.74,0.0,24.0,0.277,374.0,0.83,0.0,6.6,0.0,2.205,29.33,98.0,2.333,17.18,0.717,423.0,283.0,9.98,1.49,0.023,501.0,19.43,1.28,4.43,0.002,0.0,1.8,0.0,0.0,0.61,0.0012,4.3,13.78,Side Dish,Western,True,"Cereals ready-to-eat, QUAKER, QUAKER OAT LIFE, plain"
173892,Natural Granola,Breakfast Cereals,109.0,73.65,2.0,35.0,0.312,421.0,1.24,0.13,10.2,0.0,0.037,2.81,121.0,0.0,2.308,0.0,392.0,483.0,10.55,0.289,0.0173,50.0,20.34,0.411,11.62,0.002,0.00017,0.231,0.2,0.0,1.3,0.007,2.19,2.95,Side Dish,Western,True,"Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey"
173893,RALSTON TASTEEOS Cereal,Breakfast Cereals,357.0,75.96,0.0,14.9,0.429,395.0,0.926,0.0,10.7,0.0,1.201,32.14,143.0,2.7,17.857,0.393,536.0,607.0,10.71,1.518,0.047,571.0,3.57,1.339,5.36,1.071,0.00536,1.786,21.4,0.0070999999999999,0.43,0.0013,3.68,13.39,Side Dish,Western,True,"Cereals ready-to-eat, RALSTON TASTEEOS"
173894,Honey Nut Shredded Wheat Cereal,Breakfast Cereals,38.0,83.6,0.0,20.0,0.3,373.0,0.4,0.0,10.7,0.0,0.259,28.0,93.0,0.0,8.5,0.826,274.0,348.0,8.5,0.7,0.0409,102.0,20.7,0.6,2.9,0.0,0.0025,0.8,0.0,0.0,1.2,0.0015,3.0,2.5,Side Dish,Western,True,"Cereals ready-to-eat, POST, Honey Nut Shredded Wheat"
173896,Toasted Wheat Germ Cereal,Breakfast Cereals,45.0,49.6,0.0,178.6,0.62,382.0,1.83,0.0,15.1,0.0,0.352,9.09,320.0,19.956,5.59,1.387,1146.0,947.0,29.1,0.82,0.065,4.0,7.8,1.67,10.7,0.005,0.0,0.978,6.0,0.0,15.99,0.004,5.6,16.67,Side Dish,Western,True,"Cereals ready-to-eat, wheat germ, toasted, plain"
173912,Puffed Rice Cereal,Breakfast Cereals,6.0,89.8,0.0,0.0,0.169,402.0,0.13,0.0,1.7,0.019,0.019,31.7,25.0,1.5,35.3,0.32,98.0,113.0,6.3,1.8,0.0105,3.0,0.0,2.6,0.5,0.0,0.0,0.075,0.0,0.0,0.0,0.0,3.0,1.03,Side Dish,Western,True,"Cereals ready-to-eat, rice, puffed, fortified"
173913,Fortified Puffed Wheat Cereal,Breakfast Cereals,28.0,79.6,0.0,0.0,0.409,364.0,0.2,0.0,4.4,0.027,0.032,31.7,145.0,1.755,35.3,0.518,355.0,348.0,14.7,1.8,0.1231,4.0,0.0,2.6,1.2,0.0,0.0,0.17,0.0,0.0,0.0,0.0,3.0,2.36,Side Dish,Western,True,"Cereals ready-to-eat, wheat, puffed, fortified"
173918,Lightly Frosted Shredded Wheat,Breakfast Cereals,13.0,83.8,0.0,20.0,0.173,352.0,0.3,0.0,9.6,0.0,0.313,3.46,93.0,4.198,9.62,0.883,276.0,327.0,7.8,0.82,0.0040999999999999,19.0,22.3,0.72,1.9,0.0,0.0028799999999999,0.96,0.0,0.0,0.32,0.001,6.0,2.88,Side Dish,Western,True,"Cereals ready-to-eat, POST, Shredded Wheat, lightly frosted, spoon-size"
173919,Blueberry Morning Cereal,Breakfast Cereals,41.0,81.6,0.0,16.3,0.2,395.0,0.6,0.0,4.7,0.0,0.296,3.3,57.0,0.0,9.1,0.0,162.0,195.0,6.5,0.8,0.0167,341.0,29.2,0.7,5.3,0.4,0.0027,0.9,0.9,0.0018,1.56,0.0127,4.7,1.6,Side Dish,Western,True,"Cereals ready-to-eat, POST SELECTS Blueberry Morning"
173927,Sweetened Wheat Cereal,Breakfast Cereals,36.0,80.91,0.0,0.0,0.0,373.0,0.0,0.0,10.0,0.0,0.0,3.26,73.0,0.0,5.44,0.0,273.0,336.0,8.18,0.11,0.0,14.0,20.29,0.21,1.83,0.0,0.00021,0.28,0.0,0.0,0.81,0.0015,6.0,2.77,Side Dish,Western,True,"Cereals ready-to-eat, MOM'S BEST, Sweetened WHEAT-FULS"
173928,Boiled Apples,Fruits and Fruit Juices,5.0,13.64,0.0,3.4,0.035,53.0,0.058,0.0,2.4,0.0,0.001,0.19,3.0,0.118,0.095,0.046,8.0,88.0,0.26,0.012,0.0003,1.0,11.01,0.016,0.36,0.002,0.0,0.044,0.2,0.0,0.05,0.0006,85.47,0.04,Snack,Generic,True,"Apples, raw, without skin, cooked, boiled"
173929,Cooked Apples,Fruits and Fruit Juices,5.0,14.41,0.0,3.4,0.046,56.0,0.068,0.0,2.8,0.0,0.001,0.17,3.0,0.142,0.061,0.046,8.0,93.0,0.28,0.011,0.0003,1.0,11.61,0.017,0.42,0.002,0.0,0.046,0.3,0.0,0.05,0.0007,84.63,0.04,Snack,Generic,True,"Apples, raw, without skin, cooked, microwave"
173930,Sweetened Canned Apples,Fruits and Fruit Juices,4.0,16.84,0.0,3.2,0.051,67.0,0.07,0.0,2.0,0.0,0.0,0.24,3.0,0.165,0.081,0.032,6.0,70.0,0.18,0.01,0.0003,3.0,14.84,0.009,0.43,0.003,0.0,0.044,0.2,0.0,0.21,0.0006,82.28,0.05,Snack,Western,True,"Apples, canned, sweetened, sliced, drained, heated"
173931,Dehydrated Apples,Fruits and Fruit Juices,19.0,93.53,0.0,23.1,0.271,346.0,0.095,0.0,12.4,0.0,0.001,2.0,22.0,0.128,0.68,0.432,55.0,640.0,1.32,0.13,0.0018,124.0,81.13,0.046,0.58,0.004,0.0,0.28,2.2,0.0,0.75,0.0043,3.0,0.29,Snack,Generic,True,"Apples, dehydrated (low moisture), sulfured, uncooked"
173932,Unsweetened Frozen Apples,Fruits and Fruit Juices,5.0,12.0,0.0,0.0,0.065,47.0,0.053,0.0,1.3,0.0,0.001,0.19,3.0,0.146,0.043,0.057,8.0,76.0,0.29,0.011,0.0002,3.0,0.0,0.014,0.33,0.0,0.0,0.032,0.4,0.0,0.0,0.0,87.16,0.05,Snack,Western,True,"Apples, frozen, unsweetened, heated (Includes foods for USDA's Food Distribution Program)"
173933,Unsweetened Apple Juice,Fruits and Fruit Juices,8.0,11.3,0.0,1.8,0.012,46.0,0.022,0.0,0.2,0.0,0.0,0.12,5.0,0.074,0.073,0.049,7.0,101.0,0.1,0.017,0.0001,4.0,9.62,0.021,0.13,0.0,0.0,0.018,0.9,0.0,0.01,0.0,88.24,0.02,Drink,Generic,True,"Apple juice, canned or bottled, unsweetened, without added ascorbic acid"
173935,Unsweetened Apple Juice,Fruits and Fruit Juices,6.0,11.54,0.0,1.8,0.014,47.0,0.018,0.0,0.1,0.0,0.0,0.26,5.0,0.063,0.038,0.063,7.0,126.0,0.14,0.015,0.0001,7.0,10.93,0.003,0.1,0.0,0.0,0.033,0.6,0.0,0.01,0.0,87.9,0.04,Snack,Generic,True,"Apple juice, frozen concentrate, unsweetened, diluted with 3 volume water without added ascorbic acid"
173936,Canned Apricots in Water,Fruits and Fruit Juices,8.0,5.48,0.0,0.0,0.068,22.0,0.002,0.0,1.1,0.0,0.002,0.54,9.0,0.053,0.437,0.092,16.0,154.0,0.69,0.024,0.0,11.0,0.0,0.02,0.03,0.091,0.0,0.054,1.8,0.0,0.0,0.0,93.43,0.11,Snack,Western,True,"Apricots, canned, water pack, without skin, solids and liquids"
173937,Canned Apricots,Fruits and Fruit Juices,12.0,12.34,0.0,1.8,0.054,48.0,0.003,0.0,1.6,0.0,0.002,0.3,10.0,0.052,0.344,0.092,20.0,165.0,0.63,0.019,0.0001,4.0,10.74,0.018,0.04,0.085,0.0,0.054,4.9,0.0,0.6,0.0022,86.62,0.11,Drink,Generic,True,"Apricots, canned, juice pack, with skin, solids and liquids"
173938,Canned Apricots in Syrup,Fruits and Fruit Juices,10.0,12.5,0.0,0.0,0.04,49.0,0.007,0.0,1.6,0.0,0.002,0.3,6.0,0.052,0.6,0.092,12.0,140.0,0.6,0.02,0.0,2.0,0.0,0.02,0.1,0.064,0.0,0.054,4.0,0.0,0.0,0.0,86.3,0.08,Snack,Generic,True,"Apricots, canned, extra light syrup pack, with skin, solids and liquids (Includes foods for USDA's Food Distribution Program)"
173939,Canned Apricots,Fruits and Fruit Juices,11.0,16.49,0.0,1.8,0.079,63.0,0.003,0.0,1.6,0.0,0.002,0.39,8.0,0.052,0.304,0.092,13.0,138.0,0.53,0.02,0.0001,4.0,14.89,0.016,0.05,0.066,0.0,0.054,2.7,0.0,0.6,0.0022,82.56,0.11,Snack,Generic,True,"Apricots, canned, light syrup pack, with skin, solids and liquids"
173940,Dehydrated Apricots,Fruits and Fruit Juices,24.0,32.62,0.0,0.0,0.227,126.0,0.017,0.0,0.0,0.0,0.002,2.48,25.0,0.145,1.63,0.468,62.0,728.0,1.93,0.067,0.0,5.0,0.0,0.013,0.24,0.22,0.0,0.161,7.1,0.0,0.0,0.0,63.6,0.39,Snack,Generic,True,"Apricots, dehydrated (low-moisture), sulfured, stewed"
173941,Dried Apricots,Fruits and Fruit Juices,55.0,62.64,0.0,13.9,0.343,241.0,0.017,0.0,7.3,0.0,0.01,2.66,32.0,0.235,2.589,0.516,71.0,1162.0,3.39,0.074,0.0022,10.0,53.44,0.015,0.51,0.18,0.0,0.143,1.0,0.0,4.33,0.0031,30.89,0.39,Snack,Generic,True,"Apricots, dried, sulfured, uncooked"
173942,Dried Apricots,Fruits and Fruit Juices,19.0,22.15,0.0,4.9,0.121,85.0,0.006,0.0,2.6,0.0,0.003,0.94,11.0,0.083,0.915,0.211,25.0,411.0,1.2,0.026,0.0008,4.0,19.57,0.005,0.18,0.064,0.0,0.051,0.3,0.0,1.53,0.0011,75.56,0.14,Snack,Generic,True,"Apricots, dried, sulfured, stewed, without added sugar"
173943,Stewed Dried Apricots,Fruits and Fruit Juices,15.0,29.26,0.0,0.0,0.138,113.0,0.01,0.0,4.1,0.0,0.0,1.52,15.0,0.088,0.853,0.191,38.0,443.0,1.17,0.027,0.0,3.0,0.0,0.005,0.15,0.107,0.0,0.103,1.4,0.0,0.0,0.0,68.45,0.24,Snack,Generic,True,"Apricots, dried, sulfured, stewed, with added sugar"
173944,Raw Bananas,Fruits and Fruit Juices,5.0,22.84,0.0,9.8,0.078,89.0,0.112,0.0,2.6,0.0022,0.02,0.26,27.0,0.27,0.665,0.334,22.0,358.0,1.09,0.073,0.001,1.0,12.23,0.031,0.33,0.003,0.0,0.367,8.7,0.0,0.1,0.0005,74.91,0.15,Snack,Generic,True,"Bananas, raw"
173946,Fresh Blackberries,Fruits and Fruit Juices,29.0,9.61,0.0,8.5,0.165,43.0,0.014,0.0,5.3,0.0,0.025,0.62,20.0,0.646,0.646,0.276,22.0,162.0,1.39,0.026,0.0004,1.0,4.88,0.02,0.49,0.011,0.0,0.03,21.0,0.0,1.17,0.0198,88.15,0.53,Snack,Generic,True,"Blackberries, raw"
173947,Canned Blackberry Juice,Fruits and Fruit Juices,12.0,7.8,0.0,6.6,0.114,38.0,0.018,0.0,0.1,0.0,0.01,0.48,21.0,0.0,0.446,0.0,12.0,135.0,0.3,0.018,0.0003,1.0,7.7,0.012,0.6,0.006,0.0,0.021,11.3,0.0,0.9,0.0152,90.9,0.41,Drink,Generic,True,"Blackberry juice, canned"
173948,Sweet Blueberries in Syrup,Fruits and Fruit Juices,5.0,22.06,0.0,4.0,0.053,88.0,0.027,0.0,1.6,0.0,0.002,0.33,4.0,0.203,0.113,0.089,10.0,40.0,0.65,0.053,0.0001,3.0,20.46,0.034,0.33,0.002,0.0,0.036,1.1,0.0,0.38,0.0064,76.78,0.07,Snack,Generic,True,"Blueberries, canned, heavy syrup, solids and liquids"
173950,Frozen Blueberries,Fruits and Fruit Juices,8.0,12.17,0.0,5.1,0.033,51.0,0.053,0.0,2.7,0.0,0.007,0.18,5.0,0.147,0.52,0.125,11.0,54.0,0.42,0.037,0.0001,1.0,8.45,0.032,0.64,0.002,0.0,0.059,2.5,0.0,0.48,0.0163999999999999,86.59,0.07,Snack,Generic,True,"Blueberries, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)"
173951,Sweetened Frozen Blueberries,Fruits and Fruit Juices,6.0,21.95,0.0,5.5,0.039,85.0,0.011,0.0,2.2,0.0,0.007,0.39,2.0,0.262,0.253,0.125,7.0,60.0,0.4,0.052,0.0002,1.0,19.72,0.02,0.13,0.002,0.0,0.059,1.0,0.0,0.52,0.0177,77.4,0.06,Snack,Generic,True,"Blueberries, frozen, sweetened"
173953,Raw Cherimoya,Fruits and Fruit Juices,10.0,17.71,0.0,0.0,0.069,75.0,0.233,0.0,3.0,0.0,0.023,0.27,17.0,0.093,0.644,0.345,26.0,287.0,1.57,0.131,0.0,7.0,12.87,0.101,0.68,0.0,0.0,0.257,12.6,0.0,0.27,0.0,79.39,0.16,Snack,Generic,True,"Cherimoya, raw"
173954,Raw Sour Cherries,Fruits and Fruit Juices,16.0,12.18,0.0,6.1,0.104,50.0,0.068,0.0,1.6,0.0,0.008,0.32,9.0,0.112,0.4,0.143,15.0,173.0,1.0,0.04,0.0,3.0,8.49,0.03,0.3,0.064,0.0,0.044,10.0,0.0,0.07,0.0021,86.13,0.1,Snack,Generic,True,"Cherries, sour, red, raw"
173955,Sour Cherries,Fruits and Fruit Juices,11.0,8.94,0.0,4.1,0.07,36.0,0.023,0.0,1.1,0.0,0.008,1.37,6.0,0.076,0.177,0.105,10.0,98.0,0.77,0.041,0.0,7.0,7.6,0.017,0.1,0.038,0.0,0.044,2.1,0.0,0.23,0.0014,89.93,0.07,Snack,Generic,True,"Cherries, sour, red, canned, water pack, solids and liquids"
173956,Sour Cherries in Syrup,Fruits and Fruit Juices,10.0,19.3,0.0,0.0,0.068,75.0,0.022,0.0,0.8,0.0,0.008,1.32,6.0,0.073,0.17,0.105,10.0,95.0,0.74,0.039,0.0,7.0,0.0,0.016,0.1,0.036,0.0,0.044,2.0,0.0,0.0,0.0,79.62,0.07,Snack,Western,True,"Cherries, sour, red, canned, light syrup pack, solids and liquids"
173957,Sweet Cherries in Water,Fruits and Fruit Juices,11.0,11.76,0.0,4.1,0.075,46.0,0.028,0.0,1.5,0.0,0.004,0.36,9.0,0.062,0.41,0.127,15.0,131.0,0.77,0.041,0.0,1.0,10.26,0.022,0.13,0.008,0.0,0.03,2.2,0.0,0.23,0.0014,87.05,0.08,Snack,Generic,True,"Cherries, sweet, canned, water pack, solids and liquids"
173958,Sweet Cherries in Juice,Fruits and Fruit Juices,14.0,13.81,0.0,4.7,0.073,54.0,0.004,0.0,1.5,0.0,0.004,0.58,12.0,0.061,0.406,0.127,22.0,131.0,0.91,0.024,0.0,3.0,12.31,0.018,0.02,0.006,0.0,0.03,2.5,0.0,0.23,0.0014,84.95,0.1,Drink,Generic,True,"Cherries, sweet, canned, juice pack, solids and liquids"
173959,Canned Sweet Cherries,Fruits and Fruit Juices,9.0,17.29,0.0,4.1,0.145,67.0,0.034,0.0,1.5,0.0,0.004,0.36,9.0,0.06,0.403,0.127,18.0,148.0,0.61,0.041,0.0,3.0,15.79,0.021,0.15,0.008,0.0,0.03,3.7,0.0,0.23,0.0014,81.56,0.1,Snack,Generic,True,"Cherries, sweet, canned, light syrup pack, solids and liquids"
173960,Sweet Cherries in Syrup,Fruits and Fruit Juices,9.0,21.27,0.0,4.1,0.142,83.0,0.034,0.0,1.4,0.0,0.004,0.35,9.0,0.048,0.396,0.057,18.0,145.0,0.6,0.04,0.0,3.0,16.18,0.021,0.15,0.008,0.0,0.022,3.6,0.0,0.17,0.0009,77.61,0.1,Snack,Generic,True,"Cherries, sweet, canned, pitted, heavy syrup pack, solids and liquids"
173961,Sweetened Cranberry Sauce,Fruits and Fruit Juices,3.0,40.4,0.0,3.8,0.026,159.0,0.007,0.0,1.1,0.0019,0.001,0.41,2.0,0.073,0.1,0.0,4.0,28.0,0.9,0.021,0.0004,5.0,31.75,0.015,0.15,0.002,0.0,0.014,1.0,0.0,0.93,0.0014,58.45,0.03,Snack,Generic,True,"Cranberry sauce, canned, sweetened"
173963,Raw Black Currants,Fruits and Fruit Juices,55.0,15.38,0.0,0.0,0.086,63.0,0.034,0.0,0.0,0.0,0.0,1.54,24.0,0.256,0.3,0.398,59.0,322.0,1.4,0.05,0.0,2.0,0.0,0.05,0.41,0.012,0.0,0.066,181.0,0.0,1.0,0.0,81.96,0.27,Snack,Generic,True,"Currants, european black, raw"
173964,Red and White Currants,Fruits and Fruit Juices,33.0,13.8,0.0,7.6,0.107,56.0,0.017,0.0,4.3,0.0,0.008,1.0,13.0,0.186,0.1,0.064,44.0,275.0,1.4,0.05,0.0006,1.0,7.37,0.04,0.2,0.002,0.0,0.07,41.0,0.0,0.1,0.011,83.95,0.23,Snack,Generic,True,"Currants, red and white, raw"
174066,Sweet and Sour Sauce,"Soups, Sauces, and Gravies",10.0,38.22,0.0,2.4,0.079,154.0,0.0,0.0,0.1,0.0,0.008,0.21,8.0,0.761,0.187,0.093,7.0,99.0,0.27,0.019,0.0004,539.0,18.75,0.048,0.02,0.001,0.0,0.053,8.7,0.0,0.01,0.0002,60.27,0.09,Side Dish,Western,True,"Sauce, sweet and sour, ready-to-serve"
174068,Cheese Salsa Dip,"Soups, Sauces, and Gravies",98.0,11.14,9.0,7.9,0.004,143.0,2.491,0.097,0.7,0.0,0.006,0.14,8.0,0.019,0.136,0.571,200.0,105.0,3.14,0.065,0.0032,796.0,1.95,0.012,9.51,0.033,0.00025,0.043,0.4,0.0,1.86,0.0176,73.72,0.41,Main Course,Western,True,"Dip, salsa con queso, cheese and salsa- medium"
174070,Peanut Sauce,"Soups, Sauces, and Gravies",22.0,22.02,0.0,28.9,0.123,257.0,2.907,0.035,1.8,0.0,0.022,0.91,45.0,0.484,3.2,0.31,107.0,235.0,6.31,0.127,0.0034,1338.0,17.07,0.06,16.02,0.0,0.0,0.19,0.0,0.0,2.23,0.001,51.4,0.78,Side Dish,Asian,True,"Sauce, peanut, made from peanut butter, water, soy sauce"
174072,Classic Chicken Gravy,"Soups, Sauces, and Gravies",10.0,5.01,4.0,0.0,0.019,46.0,0.656,0.01,0.0,0.0,0.0,0.07,3.0,0.012,0.28,0.13,22.0,35.0,0.67,0.057,0.0004,372.0,0.0,0.03,2.57,0.0,0.0,0.027,0.0,0.0,0.11,0.0008,90.73,0.08,Side Dish,Western,True,"Gravy, HEINZ Home Style, classic chicken"
174074,Mild Red Enchilada Sauce,"Soups, Sauces, and Gravies",7.0,4.87,0.0,0.9,0.031,30.0,0.111,0.003,0.5,0.0,0.005,0.67,6.0,0.047,0.388,0.082,11.0,101.0,0.62,0.055,0.0004,547.0,1.83,0.04,0.91,0.036,0.0,0.059,0.3,0.0,0.7,0.0028,91.78,0.09,Side Dish,Western,True,"Sauce, enchilada, red, mild, ready to serve"
174075,Whole Wheat Chapati,Baked Products,36.0,46.13,0.0,7.8,0.229,299.0,3.311,0.029,9.7,0.0,0.045,2.2,56.0,1.747,4.61,0.56,158.0,196.0,7.85,0.18,0.0266,298.0,2.93,0.45,9.2,0.0,0.0,0.28,0.0,0.0,0.55,0.0033,35.43,1.54,Side Dish,Western,True,"Bread, chapati or roti, whole wheat, commercially prepared, frozen"
174076,Whole Wheat Paratha,Baked Products,25.0,45.35,1.0,6.3,0.146,326.0,5.826,0.034,9.6,0.0,0.01,1.61,37.0,1.054,1.83,0.465,120.0,139.0,6.36,0.076,0.0070999999999999,452.0,4.15,0.11,13.2,0.002,0.0,0.08,0.0,0.0,1.35,0.0034,33.5,0.82,Side Dish,Western,True,"Bread, paratha, whole wheat, commercially prepared, frozen"
174077,Whole Wheat Naan,Baked Products,59.0,46.21,1.0,10.1,0.158,286.0,2.907,0.0,4.8,0.0,0.016,1.73,68.0,1.4,3.58,0.0,188.0,185.0,10.2,0.18,0.0114,467.0,3.4,0.176,6.7,0.002,0.0,0.128,0.0,0.0,1.32,0.0033,34.9,1.24,Side Dish,Western,True,"Bread, naan, whole wheat, commercially prepared, refrigerated"
174078,Mexican Bread Roll,Baked Products,41.0,55.77,1.0,14.3,0.135,318.0,1.401,0.869,2.2,0.0,0.176,3.9,30.0,0.68,5.585,0.52,111.0,131.0,10.65,0.43,0.0388,506.0,3.55,0.68,5.8,0.001,0.00013,0.105,0.2,0.0,0.0,0.0109,26.05,0.88,Side Dish,Western,False,"Bread, roll, Mexican, bollilo"
174081,Whole Wheat Tortillas,Baked Products,244.0,45.89,0.0,20.0,0.266,310.0,4.878,0.0,9.8,0.0,0.138,2.63,85.0,0.0,4.858,0.0,346.0,262.0,9.76,0.289,0.037,617.0,2.44,0.823,9.76,0.0,0.0,0.312,0.0,0.0,0.9,0.0045,30.15,1.92,Main Course,Western,True,"Tortillas, ready-to-bake or -fry, whole wheat"
174084,Whole Grain Cheese Crackers,Baked Products,128.0,57.29,16.0,14.5,0.231,412.0,3.206,0.0,6.4,0.0,0.146,3.46,68.0,0.0,5.13,0.0,264.0,212.0,9.62,0.545,0.0402999999999999,706.0,0.0,0.289,16.03,0.012,6e-05,0.203,0.0,0.0001,1.08,0.0039,14.26,1.84,Snack,Western,True,"Crackers, cheese, whole grain"
174085,Whole Wheat Waffles,Baked Products,143.0,49.16,0.0,14.7,0.193,257.0,0.714,0.0,4.3,0.0,0.088,6.43,65.0,1.711,5.714,0.371,286.0,164.0,7.14,0.486,0.0305,557.0,4.29,0.429,3.57,0.155,0.00171,0.571,0.0,0.0,0.41,0.0033,38.39,1.17,Snack,Western,True,"Waffles, whole wheat, lowfat, frozen, ready-to-heat"
174086,Reduced Fat Pancakes,Baked Products,57.0,57.32,24.0,13.7,0.093,269.0,0.0,0.0,1.0,0.0,0.177,1.71,16.0,0.0,2.857,0.0,190.0,97.0,5.71,0.243,0.022,429.0,8.57,0.357,1.9,0.007,0.0001,0.039,0.0,0.0001,0.25,0.0019,33.34,0.52,Snack,Western,True,"Pancakes, plain, reduced fat"
174087,Reduced Fat Shortbread Cookies,Baked Products,13.0,75.99,0.0,1.5,0.09,451.0,4.694,0.47,1.3,0.0,0.113,2.98,14.0,0.393,3.275,0.321,66.0,88.0,5.37,0.314,0.0062,571.0,21.65,0.353,14.0,0.0,0.0,0.071,0.0,0.0,2.44,0.0035,3.6,0.49,Side Dish,Western,True,"Cookies, shortbread, reduced fat"
174088,Chocolate-Covered Sugar Wafers,Baked Products,0.0,65.99,0.0,16.3,0.265,526.0,17.241,0.0,3.4,0.0,0.023,1.24,45.0,0.0,0.642,0.0,117.0,311.0,3.45,0.215,0.0054,138.0,51.72,0.094,27.59,0.001,0.00015,0.048,0.0,0.0,2.16,0.0069,1.73,0.61,Snack,Western,True,"Cookies, sugar wafer, chocolate-covered"
174091,Whole Wheat French Bread,Baked Products,42.0,49.1,0.0,10.4,0.188,239.0,0.0,0.0,4.2,0.0,0.131,0.75,52.0,0.0,3.902,0.0,159.0,163.0,8.33,0.252,0.0314,375.0,0.0,0.522,1.04,0.0,0.0,0.16,0.0,0.0,0.3,0.0007,39.81,1.16,Side Dish,Western,True,"Bread, french or vienna, whole wheat"
174093,Whole Grain English Muffins,Baked Products,140.0,50.17,0.0,6.5,0.164,245.0,0.0,0.0,3.5,0.0,0.105,2.53,33.0,0.0,2.105,0.0,127.0,130.0,7.02,0.179,0.0173,386.0,1.75,0.263,1.75,0.0,0.0,0.056,0.0,0.0,0.25,0.0023,39.48,0.97,Snack,Western,True,"English muffins, whole grain white"
174095,Chocolate Chip Cookies,Baked Products,0.0,63.52,0.0,11.3,0.211,425.0,5.882,0.0,0.0,0.0,0.088,1.06,25.0,0.0,1.831,0.0,59.0,94.0,2.94,0.166,0.0118,279.0,38.24,0.246,17.65,0.0,2e-05,0.019,0.0,0.0,1.84,0.0042,14.95,0.69,Snack,Western,True,"Cookies, chocolate chip sandwich, with creme filling"
174096,Chocolate Rice Cereal Cookies,Baked Products,32.0,63.26,0.0,13.7,0.18,440.0,11.29,0.0,1.6,0.0,0.037,2.49,38.0,0.0,3.539,0.0,96.0,227.0,3.23,0.401,0.0093,210.0,40.32,0.347,19.35,0.0,7.000000000000001e-05,0.328,0.0,0.0,1.96,0.004,13.02,0.67,Snack,Western,True,"Cookies, chocolate, made with rice cereal"
174098,Fish-Shaped Crackers,Baked Products,83.0,65.67,0.0,0.0,0.134,463.0,2.059,0.059,3.1,0.0,0.0,4.58,25.0,0.565,6.408,0.662,167.0,224.0,10.16,0.514,0.004,970.0,1.18,0.813,17.71,0.0,0.0,0.085,0.0,0.0,3.68,0.0277,3.42,1.09,Snack,Western,True,"Crackers, flavored, fish-shaped"
174100,Gluten-Free White Bread,Baked Products,138.0,45.78,0.0,12.6,0.075,248.0,0.977,0.01,4.3,0.0,0.036,2.63,12.0,0.21,2.775,0.0,51.0,75.0,4.31,0.505,0.0004,447.0,3.53,0.375,5.24,0.0,0.0,0.073,0.0,0.0,0.6,0.0003,42.99,0.48,Side Dish,Western,True,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca"
174101,Gluten-Free White Bread,Baked Products,59.0,51.15,0.0,0.0,0.053,298.0,0.629,0.023,5.5,0.0,0.0,0.53,25.0,0.439,1.405,0.0,70.0,107.0,5.4,0.27,0.011,515.0,11.3,0.135,8.02,0.0,0.0,0.095,0.0,0.0,1.61,0.0,33.69,0.51,Side Dish,Western,True,"Bread, gluten-free, white, made with tapioca starch and brown rice flour"
