fdc_id,food_name,food_group,calcium_mg,carbohydrate_g,cholesterol_mg,choline_mg,copper_mg,energy_kcal,saturated_fat_g,trans_fat_g,fiber_g,fluoride_mg,folate_mg,iron_mg,magnesium_mg,manganese_mg,vitamin_b3_niacin_mg,vitamin_b5_pantothenic_acid_mg,phosphorus_mg,potassium_mg,protein_g,vitamin_b2_riboflavin_mg,selenium_mg,sodium_mg,sugar_g,vitamin_b1_thiamin_mg,fat_g,vitamin_a_rae_mg,vitamin_b12_mg,vitamin_b6_mg,vitamin_c_mg,vitamin_d_mg,vitamin_e_mg,vitamin_k_mg,water_g,zinc_mg,consumption_label,cuisine_label,suitable_for_cvd_cholesterol,food_name_original,cuisine
174778,Low Fat Popcorn,Snacks,11.0,72.0,0.0,16.5,0.545,424.0,1.415,0.0,14.2,0.0,0.017,2.28,151.0,0.0,2.07,0.0,264.0,241.0,12.6,0.11,0.0086,629.0,0.92,0.35,9.5,0.012,0.0,0.17,0.0,0.0,0.5,0.0015,2.8,3.83,Snack,Generic,True,"Snacks, popcorn, microwave, low fat",Generic
174780,Snickers Marathon Bar,Snacks,965.0,47.24,4.0,0.0,0.0,396.0,4.728,0.204,2.5,0.0,1.236,0.0,255.0,0.0,36.364,18.182,455.0,0.0,24.29,3.091,0.0,462.0,32.86,2.727,13.12,0.0,0.01091,3.636,144.4,0.0,24.55,0.0,12.9,9.55,Snack,Generic,True,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON Chewy Chocolate Peanut Bar",Generic
174781,Snickers Marathon Crunch Bar,Snacks,953.0,57.27,3.0,0.0,0.0,422.0,4.794,0.197,2.8,0.0,1.236,14.67,255.0,0.0,36.364,18.182,455.0,0.0,18.49,3.091,0.0,418.0,33.04,2.727,13.18,0.0,0.01091,3.636,144.3,0.0,24.57,0.0,7.99,9.55,Snack,Generic,True,"Formulated bar, MARS SNACKFOOD US, SNICKERS MARATHON MULTIGRAIN CRUNCH BAR",Generic
174783,Sweet Potato Chips,Snacks,59.0,56.82,0.0,36.6,0.412,532.0,2.941,0.0,8.8,0.0,0.037,2.12,65.0,1.349,2.088,1.551,145.0,925.0,2.94,0.161,0.0021,35.0,8.82,0.088,32.35,1.184,0.0,0.535,0.0,0.0,9.82,0.0245,4.51,0.53,Snack,Generic,True,"Snacks, sweet potato chips, unsalted",Generic
174785,Butter Popcorn,Snacks,20.0,55.16,0.0,13.9,0.188,557.0,7.216,9.802,10.0,0.0,0.015,1.85,94.0,0.771,1.432,0.18,251.0,240.0,7.5,0.046,0.0040999999999999,764.0,0.55,0.032,34.02,0.022,0.0,0.282,0.1,0.0,2.62,0.0035,0.34,2.16,Snack,Generic,False,"Snacks, popcorn, microwave, regular (butter) flavor, made with partially hydrogenated oil",Generic
174787,Nutz Over Chocolate Luna Bar,Snacks,886.0,52.49,0.0,41.5,1.41,403.0,5.523,0.012,4.3,0.0017,1.773,14.2,329.0,2.59,37.1,15.9,785.0,412.0,20.75,3.0,0.0625,386.0,16.9,0.12,12.19,0.374,0.0064,2.4,68.0,0.0031,8.4,0.0407999999999999,9.38,9.72,Snack,Generic,True,"Formulated bar, LUNA BAR, NUTZ OVER CHOCOLATE",Generic
174790,Unsalted Soft Pretzels,Snacks,23.0,71.04,0.0,17.7,0.126,345.0,0.695,0.0,1.7,0.0,0.024,3.92,21.0,0.0,4.27,0.0,79.0,88.0,8.2,0.29,0.0172,252.0,0.25,0.41,3.1,0.0,0.0,0.02,0.0,0.0,0.54,0.0027,15.0,0.94,Snack,Generic,True,"Pretzels, soft, unsalted",Generic
174791,Vegetable Chips,Snacks,79.0,57.97,0.0,27.5,0.433,517.0,1.887,0.095,10.9,0.0,0.087,1.64,86.0,1.205,1.768,1.721,198.0,1266.0,4.13,0.131,0.0032,246.0,9.75,0.227,29.81,0.097,0.0,0.53,12.1,0.0,8.16,0.0445,4.54,1.15,Snack,Generic,True,"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",Generic
174792,Crunch Bar,Snacks,200.0,45.0,8.0,73.0,0.774,426.0,4.499,0.0,2.0,0.0,0.272,3.6,80.0,0.846,20.0,5.0,300.0,250.0,30.0,1.7,0.0039,444.0,27.0,0.75,14.0,1.05,0.0042,2.0,120.0,0.0,24.0,0.0016,7.0,7.5,Snack,Generic,True,"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors",Generic
174793,Chewy Granola Bars,Snacks,103.0,63.42,6.0,48.4,0.382,390.0,3.227,0.0,7.7,0.0002,0.039,1.62,321.0,0.562,0.68,0.503,255.0,429.0,16.67,0.151,0.0113,321.0,42.31,0.135,7.69,0.017,0.00016,0.095,0.4,0.0002,0.81,0.0036,9.23,1.4,Snack,Generic,True,"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors",Generic
174794,Chewy Granola Bar,Snacks,0.0,53.26,0.0,46.7,0.506,429.0,1.213,0.005,11.4,0.0003,0.046,3.39,107.0,0.779,1.158,0.389,271.0,415.0,18.57,0.289,0.0091,293.0,17.14,0.115,15.71,0.002,0.0,0.063,0.0,0.0,7.14,0.0027,9.34,1.6,Snack,Generic,True,"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",Generic
174795,Quaker Granola Bars,Snacks,333.0,75.47,36.0,47.3,0.173,389.0,1.299,0.002,4.6,0.0003,0.113,6.0,69.0,1.547,6.667,0.628,167.0,238.0,6.67,0.567,0.016,367.0,31.54,0.5,6.67,0.236,8e-05,0.667,0.9,0.0001,2.25,0.0069,9.86,1.42,Snack,Generic,True,"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",Generic
174796,Vegetable Chips,Snacks,52.0,60.43,0.0,31.5,0.232,473.0,1.762,0.091,4.7,0.0,0.016,1.55,53.0,0.275,2.767,0.474,130.0,838.0,5.32,0.059,0.001,412.0,4.04,0.133,23.3,0.009,0.0,0.545,4.9,0.0,4.84,0.0175,6.31,0.5,Snack,Generic,True,"Snacks, vegetable chips, made from garden vegetables",Generic
174797,Crunchy Mixed Flavor Granola Bar,Snacks,0.0,62.78,0.0,25.5,0.678,446.0,1.436,0.0,10.0,0.0001,0.081,2.7,97.0,3.137,2.403,0.979,333.0,545.0,15.0,0.163,0.0189,400.0,20.0,0.486,15.0,0.001,0.0,0.536,0.0,0.0,2.3,0.0098,2.74,2.86,Snack,Generic,True,"Snacks, granola bar, KASHI TLC Bar, crunchy, mixed flavors",Generic
174799,Mixed Flavor Clif Bars,Snacks,368.0,65.44,0.0,46.2,0.441,346.0,1.471,0.0,7.4,0.0,0.118,6.62,147.0,2.146,4.412,2.206,294.0,412.0,14.71,0.375,0.0206,195.0,31.62,0.551,5.88,0.001,0.00132,0.588,88.2,0.0,0.24,0.0368,11.0,4.41,Snack,Generic,True,"Snacks, CLIF BAR, mixed flavors",Generic
174800,Chewy Granola Bar,Snacks,333.0,79.17,0.0,24.4,0.307,408.0,2.083,0.0,4.2,0.0,0.017,1.5,71.0,1.389,1.064,0.506,152.0,224.0,4.17,0.076,0.0101,313.0,29.17,0.189,8.33,0.003,3e-05,0.122,0.5,0.0,2.23,0.0028,6.23,1.23,Snack,Generic,True,"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",Generic
174801,Peanut Granola Bar,Snacks,57.0,61.14,0.0,49.1,0.339,487.0,6.857,0.0,2.9,0.0,0.078,1.44,102.0,1.157,3.413,0.644,272.0,390.0,9.14,0.528,0.01,414.0,33.14,0.357,22.86,0.142,0.00025,0.32,0.3,0.0,6.89,0.0117,3.7,1.77,Snack,Generic,True,"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut",Generic
174802,Yogurt Coated Granola Bar,Snacks,286.0,74.29,0.0,19.6,0.173,423.0,1.372,0.037,4.4,0.0,0.205,1.03,62.0,1.297,7.302,0.499,191.0,168.0,5.71,0.542,0.0123,271.0,40.0,0.905,11.43,0.475,1e-05,0.708,0.0,0.0,1.7,0.0069,7.18,1.58,Snack,Generic,True,"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",Generic
174803,Mixed Berry Snack Bar,Snacks,105.0,58.84,0.0,39.8,0.244,383.0,3.846,0.001,7.9,0.0115,0.028,1.89,91.0,1.963,0.858,1.104,343.0,446.0,13.16,0.285,0.0198,447.0,26.32,0.283,10.53,0.027,0.00051,0.116,0.6,0.0001,0.29,0.0016,15.52,2.64,Snack,Generic,True,"Snack, Mixed Berry Bar",Generic
174804,Multigrain Potato Chips,Snacks,26.0,65.34,0.0,32.9,0.141,505.0,6.307,0.149,2.7,0.0,0.016,0.85,40.0,0.761,2.558,0.603,127.0,330.0,5.3,0.085,0.0084,544.0,4.08,0.132,24.74,0.0,0.0,0.252,0.7,0.0,9.08,0.0073,2.27,0.91,Snack,Generic,True,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",Generic
174805,Lightly Salted Potato Chips,Snacks,24.0,53.54,0.0,12.1,0.299,560.0,5.49,0.215,4.2,0.0613,0.058,1.43,62.0,0.478,5.476,0.815,148.0,1304.0,6.72,0.173,0.0078,187.0,0.34,0.158,35.39,0.0,0.0,0.651,27.3,0.0,7.72,0.0221,1.35,1.51,Snack,Generic,True,"Snacks, potato chips, lightly salted",Generic
174820,Chocolate Almond Milk,Beverages,188.0,9.38,0.0,2.0,0.067,50.0,0.0,0.0,0.4,0.0692,0.001,0.53,12.0,0.083,0.103,0.035,19.0,75.0,0.63,0.177,0.0002,71.0,8.75,0.022,1.25,0.063,0.00125,0.006,4.4,0.001,2.81,0.0,88.43,0.63,Drink,Generic,True,"Beverages, almond milk, chocolate, ready-to-drink",Generic
174832,Unsweetened Almond Milk,Beverages,184.0,1.31,0.0,3.1,0.02,15.0,0.08,0.0,0.2,0.0,0.001,0.28,6.0,0.04,0.07,0.01,9.0,67.0,0.4,0.01,0.0001,72.0,0.81,0.0,0.96,0.0,0.0,0.0,0.0,0.001,6.33,0.0,96.54,0.06,Drink,Generic,True,"Beverages, almond milk, unsweetened, shelf stable",Generic
174856,Ruby Red Cranberry Juice,Beverages,5.0,11.58,0.0,0.0,0.009,45.0,0.003,0.0,0.6,0.0,0.008,0.04,2.0,0.006,0.026,0.0,4.0,39.0,0.07,0.0,0.0,11.0,11.02,0.0,0.01,0.024,0.0,0.0,27.1,0.0,0.0,0.0001,88.26,0.02,Drink,Generic,True,"Beverages, OCEAN SPRAY, Ruby Red cranberry",Generic
174876,Slow Roasted Lamb Shoulder,"Lamb, Veal, and Game Products",12.0,0.03,72.0,0.0,0.095,294.0,9.332,1.236,0.0,0.0,0.0,1.41,20.0,0.008,3.618,0.399,176.0,299.0,20.88,0.198,0.0057,72.0,0.0,0.072,23.39,0.011,0.00218,0.159,0.0,0.0001,0.4,0.0,55.93,3.87,Main Course,Generic,False,"Lamb, New Zealand, imported, square-cut shoulder, separable lean and fat, cooked, slow roasted",Generic
174879,Pan-Fried Ground Veal,"Lamb, Veal, and Game Products",18.0,1.51,77.0,119.6,0.116,215.0,4.368,0.448,0.0,0.0,0.006,1.5,34.0,0.009,7.9,0.88,231.0,245.0,25.83,0.43,0.0185,146.0,0.0,0.095,11.78,0.0,0.0035299999999999,0.508,0.0,0.0014,0.26,0.0015,59.87,2.95,Main Course,Generic,True,"Veal, ground, cooked, pan-fried",Generic
174895,Roasted Lamb Leg,"Lamb, Veal, and Game Products",4.0,0.08,113.0,0.0,0.136,226.0,5.483,0.813,0.0,0.0,0.0,2.41,24.0,0.004,6.783,0.749,203.0,291.0,30.15,0.524,0.0084,77.0,0.0,0.14,11.64,0.002,0.00252,0.391,0.0,0.0,0.28,0.0,54.95,3.9,Main Course,Generic,False,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",Generic
174899,Plain Bagels,Baked Products,219.0,52.38,0.0,14.6,0.128,264.0,0.36,0.021,1.6,0.0,0.163,3.57,29.0,0.539,4.515,0.407,99.0,107.0,10.56,0.344,0.0215,422.0,8.43,0.568,1.32,0.0,0.0,0.07,0.0,0.0,7.46,0.0002,33.81,0.83,Snack,Generic,True,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",Western
174900,Toasted Plain Bagels,Baked Products,15.0,57.39,0.0,15.8,0.15,287.0,0.229,0.0,1.8,0.0,0.203,4.5,24.0,0.575,4.375,0.229,92.0,116.0,11.14,0.27,0.0252,457.0,9.14,0.602,1.43,0.0,0.0,0.07,0.0,0.0,0.12,0.001,28.27,1.3,Snack,Generic,True,"Bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",Western
174901,Egg Bagels,Baked Products,13.0,53.0,24.0,0.0,0.09,278.0,0.421,0.0,2.3,0.0,0.134,3.98,25.0,0.41,3.443,0.671,84.0,68.0,10.6,0.235,0.0306,505.0,0.0,0.536,2.1,0.033,0.00016,0.087,0.6,0.0,0.0,0.0,32.7,0.77,Snack,Generic,True,"Bagels, egg",Western
174904,Lower Fat Biscuits,Baked Products,26.0,43.7,0.0,3.5,0.079,270.0,3.14,0.0,2.0,0.0,0.14,2.13,15.0,0.301,3.295,0.367,400.0,159.0,6.7,0.222,0.0189,828.0,7.18,0.448,7.83,0.0,0.0,0.024,0.1,0.0,0.06,0.0019,37.76,0.39,Side Dish,Generic,True,"Biscuits, plain or buttermilk, refrigerated dough, lower fat",Generic
174905,Lower Fat Buttermilk Biscuits,Baked Products,19.0,51.6,0.0,4.1,0.092,319.0,3.648,0.0,2.3,0.026,0.138,3.09,17.0,0.35,3.448,0.277,465.0,185.0,7.8,0.232,0.0178,962.0,8.14,0.417,9.1,0.0,0.0,0.029,0.0,0.0,0.07,0.0022,27.7,0.46,Side Dish,Generic,True,"Biscuits, plain or buttermilk, refrigerated dough, lower fat, baked",Generic
174937,Fruit Coffee Cake,Baked Products,45.0,51.5,7.0,0.0,0.03,311.0,2.495,0.0,2.5,0.0,0.067,2.43,17.0,0.24,2.573,0.66,118.0,90.0,5.2,0.19,0.0165,385.0,0.0,0.037,10.2,0.007,2e-05,0.037,0.8,0.0,0.0,0.0,31.7,0.65,Snack,Generic,True,"Cake, coffeecake, fruit",Generic
174939,Fruitcake,Baked Products,33.0,61.6,5.0,8.9,0.05,324.0,1.048,0.0,3.7,0.0,0.032,2.07,16.0,0.22,0.791,0.226,52.0,153.0,2.9,0.099,0.002,101.0,27.42,0.05,9.1,0.007,1e-05,0.046,0.5,0.0,0.9,0.0015,25.3,0.27,Snack,Generic,True,"Cake, fruitcake, commercially prepared",Generic
174940,Commercial Pound Cake,Baked Products,64.0,52.5,58.0,0.0,0.054,389.0,4.647,0.0,1.0,0.0,0.055,1.62,13.0,0.088,1.349,0.285,134.0,106.0,5.2,0.26,0.0068,400.0,0.0,0.143,17.9,0.035,0.00014,0.023,0.1,0.0,0.0,0.0,23.1,0.39,Snack,Generic,True,"Cake, pound, commercially prepared, other than all butter, enriched",Generic
174941,Shortcake,Baked Products,205.0,48.5,3.0,0.0,0.076,346.0,3.772,0.0,0.0,0.0,0.083,2.54,16.0,0.33,2.573,0.248,143.0,106.0,6.1,0.272,0.017,506.0,0.0,0.311,14.2,0.018,7.000000000000001e-05,0.03,0.2,0.0,0.0,0.0,28.4,0.48,Snack,Generic,True,"Cake, shortcake, biscuit-type, prepared from recipe",Generic
174943,Creme-Filled Snack Cakes,Baked Products,24.0,64.03,41.0,37.8,0.148,374.0,4.139,1.621,1.0,0.0,0.054,1.36,8.0,0.305,1.549,0.226,185.0,71.0,3.47,0.168,0.0035,470.0,37.3,0.181,11.54,0.005,0.00019,0.0,0.1,0.0001,0.62,0.0097,19.6,0.6,Snack,Generic,False,"Cake, snack cakes, creme-filled, sponge",Generic
174950,Butter Cookies,Baked Products,29.0,68.9,117.0,6.5,0.2,467.0,11.051,0.0,0.8,0.0,0.125,2.22,12.0,0.17,3.19,0.488,102.0,111.0,6.1,0.335,0.0084,282.0,20.24,0.37,18.8,0.165,0.0003599999999999,0.036,0.0,0.0004,0.58,0.0017,4.6,0.38,Snack,Generic,True,"Cookies, butter, commercially prepared, enriched",Western
174953,Refrigerated Chocolate Chip Cookie Dough,Baked Products,14.0,61.02,7.0,0.0,0.18,451.0,8.39,2.47,1.5,0.0,0.091,2.0,24.0,0.373,1.975,0.308,69.0,180.0,3.98,0.191,0.005,321.0,38.04,0.187,21.33,0.004,8e-05,0.038,0.0,0.0,0.0,0.0,12.08,0.5,Snack,Generic,False,"Cookies, chocolate chip, refrigerated dough",Western
174954,Baked Chocolate Chip Cookies,Baked Products,28.0,68.2,27.0,0.0,0.2,492.0,7.759,0.0,1.7,0.0,0.07,2.5,27.0,0.473,1.975,0.18,76.0,200.0,4.9,0.191,0.0056,232.0,0.0,0.166,22.6,0.018,7.000000000000001e-05,0.005,0.0,0.0,0.0,0.0,3.0,0.56,Snack,Generic,True,"Cookies, chocolate chip, refrigerated dough, baked",Western
174955,Chocolate Chip Cookies,Baked Products,39.0,58.4,32.0,0.0,0.383,488.0,8.074,0.0,2.8,0.0,0.047,2.46,55.0,0.663,1.362,0.255,100.0,224.0,5.7,0.178,0.0111,361.0,0.0,0.185,28.3,0.143,8e-05,0.085,0.3,0.0,0.0,0.0,5.7,0.93,Snack,Generic,True,"Cookies, chocolate chip, prepared from recipe, made with margarine",Western
174959,Lemon Ladyfingers,Baked Products,47.0,59.7,221.0,92.0,0.095,365.0,3.069,0.0,1.0,0.0,0.076,3.58,12.0,0.24,2.104,1.116,173.0,113.0,10.6,0.428,0.0211,147.0,25.39,0.284,9.1,0.003,0.00075,0.122,3.7,0.0006,0.63,0.0002,19.5,1.14,Snack,Generic,True,"Cookies, ladyfingers, with lemon juice and rind",Western
174961,Refrigerated Oatmeal Cookies,Baked Products,31.0,59.1,24.0,0.0,0.11,424.0,4.751,0.0,2.5,0.0,0.053,2.14,28.0,0.765,1.865,0.372,104.0,147.0,5.4,0.148,0.0091,294.0,0.0,0.234,18.9,0.004,4e-05,0.041,0.0,0.0,0.0,0.0,15.3,0.64,Snack,Generic,True,"Cookies, oatmeal, refrigerated dough",Western
174962,Baked Oatmeal Cookies,Baked Products,35.0,65.7,26.0,0.0,0.122,471.0,5.339,0.0,2.8,0.0,0.041,2.38,32.0,0.953,1.865,0.21,116.0,163.0,6.0,0.148,0.0101,327.0,0.0,0.208,21.0,0.004,4e-05,0.055,0.1,0.0,0.0,0.0,5.8,0.71,Snack,Generic,True,"Cookies, oatmeal, refrigerated dough, baked",Western
174963,Oatmeal Raisin Cookies,Baked Products,28.0,68.95,0.0,0.0,0.139,441.0,5.439,0.043,3.3,0.0,0.0,2.3,34.0,0.802,2.071,0.397,114.0,230.0,5.86,0.216,0.0059,322.0,33.14,0.281,15.76,0.0,0.0,0.068,0.0,0.0,0.0,0.0,7.98,0.65,Snack,Generic,True,"Cookies, oatmeal, with raisins",Western
174964,Peanut Butter Cookies,Baked Products,39.0,58.9,31.0,0.0,0.183,475.0,4.438,0.0,0.0,0.0,0.081,2.23,39.0,0.57,3.514,0.345,116.0,231.0,9.0,0.21,0.0148,518.0,0.0,0.222,23.8,0.137,8.999999999999999e-05,0.084,0.1,0.0,0.0,0.0,5.9,0.82,Snack,Generic,True,"Cookies, peanut butter, prepared from recipe",Western
174965,Peanut Butter Cookies,Baked Products,53.0,65.6,0.0,18.7,0.237,478.0,4.995,0.0,1.9,0.0,0.093,2.6,49.0,0.912,3.739,0.915,188.0,192.0,8.8,0.263,0.0077,368.0,35.44,0.325,21.1,0.001,0.00023,0.139,0.1,0.0,1.87,0.0039,2.8,1.06,Snack,Generic,True,"Cookies, peanut butter sandwich, regular",Western
174966,Raisin Cookies,Baked Products,46.0,68.0,2.0,14.7,0.413,401.0,3.46,0.0,1.2,0.0,0.048,2.29,21.0,0.305,1.967,0.244,83.0,140.0,4.1,0.206,0.0028,418.0,47.56,0.216,13.6,0.002,3e-05,0.052,0.4,0.0,2.22,0.0039,13.1,0.32,Snack,Generic,True,"Cookies, raisin, soft-type",Western
174969,Peanut Butter Sandwich Cookies,Baked Products,43.0,50.8,0.0,0.0,0.267,535.0,4.937,0.0,0.0,0.0,0.069,2.55,51.0,0.705,5.259,0.507,154.0,294.0,10.0,0.148,0.0035,412.0,0.0,0.346,34.0,0.0,1e-05,0.078,0.0,0.0,0.0,0.0,3.7,1.03,Snack,Generic,True,"Cookies, peanut butter sandwich, special dietary",Western
174970,Sugar-Free Cream-Filled Cookies,Baked Products,0.0,66.26,0.0,1.2,0.038,531.0,4.257,0.0,14.3,0.0,0.069,1.29,7.0,0.254,1.8,0.098,40.0,57.0,3.57,0.15,0.0063,71.0,0.0,0.24,28.57,0.0,0.0,0.009,0.0,0.0,3.08,0.0026,0.7,0.2,Snack,Generic,True,"Cookies, sugar wafer, with creme filling, sugar free",Western
174971,Sugar Cookies,Baked Products,35.0,67.34,12.0,10.8,0.079,464.0,7.666,0.49,1.3,0.0,0.095,2.24,13.0,0.307,2.942,0.28,99.0,87.0,5.35,0.236,0.0081999999999999,385.0,27.31,0.232,19.55,0.007,0.00019,0.068,0.1,0.0,3.07,0.0086,6.29,0.43,Snack,Generic,True,"Cookies, sugar, commercially prepared, regular (includes vanilla)",Western
174972,Sugar Cookies,Baked Products,8.0,61.22,11.0,0.0,0.037,436.0,4.955,0.0,0.9,0.0,0.0,1.85,7.0,0.308,2.412,0.246,169.0,147.0,4.0,0.122,0.0031,328.0,36.51,0.205,19.48,0.011,2e-05,0.019,0.0,0.0,0.19,0.0088,14.08,0.24,Snack,Generic,True,"Cookies, sugar, refrigerated dough",Western
174973,Lower Fat Vanilla Wafers,Baked Products,48.0,73.6,51.0,27.6,0.1,441.0,3.838,0.0,1.9,0.0,0.096,2.38,14.0,0.262,3.106,0.41,104.0,97.0,5.0,0.32,0.0113,388.0,37.5,0.275,15.2,0.008,0.00013,0.073,0.0,0.0,0.23,0.006,5.1,0.36,Snack,Generic,True,"Cookies, vanilla wafers, lower fat",Western
174974,Vanilla Wafers,Baked Products,36.0,72.6,9.0,11.5,0.07,455.0,4.245,0.6,1.6,0.0,0.108,2.79,12.0,0.29,3.307,0.351,88.0,99.0,4.9,0.316,0.0056,325.0,35.07,0.289,16.41,0.0,0.0,0.055,0.0,0.0,2.27,0.029,4.98,0.36,Snack,Generic,False,"Cookies, vanilla wafers, higher fat",Western
174975,Cheese Crackers,Baked Products,136.0,59.42,3.0,8.7,0.125,489.0,5.288,0.542,2.3,0.0,0.241,4.88,25.0,0.562,6.113,0.472,200.0,156.0,10.93,0.338,0.0135,973.0,4.53,0.562,22.74,0.017,0.00034,0.17,0.0,0.0,2.19,0.0094,3.55,1.19,Snack,Generic,False,"Crackers, cheese, regular",Generic
174976,Peanut Butter Cheese Crackers,Baked Products,50.0,56.74,0.0,24.7,0.302,496.0,4.406,0.0,3.4,0.0,0.142,2.72,56.0,0.822,5.831,0.485,268.0,218.0,12.41,0.294,0.0081999999999999,829.0,6.98,0.552,25.12,0.001,0.00028,0.151,0.0,0.0,2.37,0.012,3.28,1.04,Snack,Generic,True,"Crackers, cheese, sandwich-type with peanut butter filling",Western
174977,Plain Melba Toast,Baked Products,93.0,76.6,0.0,19.8,0.289,390.0,0.445,0.0,6.3,0.0,0.193,3.7,59.0,1.13,4.113,0.693,196.0,202.0,12.1,0.273,0.0348,598.0,0.94,0.413,3.2,0.0,0.0,0.098,0.0,0.0,0.43,0.0009,5.1,2.01,Snack,Generic,True,"Crackers, melba toast, plain",Western
174978,Rye Melba Toast,Baked Products,78.0,77.3,0.0,0.0,0.401,389.0,0.453,0.0,8.0,0.0,0.129,3.68,39.0,0.738,4.718,0.484,183.0,193.0,11.6,0.284,0.0387,899.0,0.0,0.473,3.4,0.0,0.0,0.086,0.0,0.0,0.0,0.0,4.9,1.36,Snack,Generic,True,"Crackers, melba toast, rye (includes pumpernickel)",Western
174979,Wheat Melba Toast,Baked Products,43.0,76.4,0.0,0.0,0.265,374.0,0.337,0.0,7.4,0.0,0.208,4.5,56.0,1.064,5.083,0.517,165.0,148.0,12.9,0.299,0.055,837.0,0.0,0.422,2.3,0.0,0.0,0.103,0.0,0.0,0.0,0.0,5.5,1.5,Snack,Generic,True,"Crackers, melba toast, wheat",Western
174980,Milk Crackers,Baked Products,172.0,71.73,11.0,10.8,0.227,446.0,2.912,0.0,3.4,0.0,0.139,3.58,22.0,0.552,4.43,0.407,303.0,114.0,7.6,0.418,0.0159,687.0,10.32,0.538,13.77,0.016,8e-05,0.037,0.2,0.0,1.22,0.0038,4.7,0.67,Snack,Generic,True,"Crackers, milk",Western
174981,Rusk Toast Crackers,Baked Products,27.0,72.3,78.0,0.0,0.245,407.0,1.376,0.0,0.0,0.0,0.103,2.72,36.0,0.439,4.625,0.605,153.0,245.0,13.5,0.399,0.0201,253.0,0.0,0.404,7.2,0.012,0.0001799999999999,0.047,0.0,0.0,0.0,0.0,5.5,1.1,Snack,Generic,True,"Crackers, rusk toast",Western
174982,Regular Snack Crackers,Baked Products,120.0,61.3,0.0,9.6,0.104,510.0,5.562,1.076,2.3,0.0,0.15,4.03,18.0,0.491,4.352,0.417,248.0,118.0,6.64,0.456,0.0067,726.0,8.18,0.416,26.43,0.0,0.0,0.063,0.0,0.0,3.03,0.0693,3.14,0.49,Snack,Generic,False,"Crackers, standard snack-type, regular",Western
174983,Cheese-Filled Sandwich Crackers,Baked Products,257.0,61.7,2.0,27.5,0.082,477.0,6.125,0.0,1.9,0.0,0.16,2.39,36.0,0.29,3.766,0.509,406.0,429.0,9.3,0.684,0.0215,978.0,3.18,0.446,21.1,0.017,0.0001,0.049,0.1,0.0,0.22,0.0083,3.9,0.62,Snack,Generic,True,"Crackers, standard snack-type, sandwich, with cheese filling",Western
174984,Peanut Butter Sandwich Crackers,Baked Products,81.0,58.38,0.0,24.7,0.324,494.0,4.803,0.0,2.3,0.0,0.122,2.77,55.0,0.784,6.114,0.476,274.0,215.0,11.47,0.271,0.0108,801.0,10.5,0.489,24.54,0.001,1e-05,0.148,0.0,0.0,2.06,0.0095,2.93,1.13,Snack,Generic,True,"Crackers, standard snack-type, sandwich, with peanut butter filling",Generic
174985,Wheat Crackers,Baked Products,92.0,70.73,0.0,27.2,0.274,455.0,3.21,0.034,6.9,0.0,0.04,2.64,72.0,1.549,4.022,0.577,302.0,283.0,7.3,0.146,0.0099,699.0,15.48,0.284,16.4,0.0,0.0,0.244,0.0,0.0,1.55,0.0141999999999999,2.75,1.64,Snack,Generic,True,"Crackers, wheat, regular",Western
174986,Cream Puff Shells,Baked Products,36.0,22.8,171.0,114.4,0.051,360.0,5.599,0.0,0.8,0.0,0.075,2.02,12.0,0.211,1.567,0.624,119.0,97.0,9.0,0.36,0.024,483.0,0.25,0.206,25.9,0.288,0.00039,0.075,0.0,0.0014,2.85,0.0245,40.5,0.73,Snack,Generic,True,"Cream puff shell, prepared from recipe",Western
174987,Butter Croissants,Baked Products,37.0,45.8,67.0,38.8,0.08,406.0,11.659,0.0,2.6,0.0,0.13,2.03,16.0,0.33,2.188,0.861,105.0,118.0,8.2,0.241,0.0227,384.0,11.26,0.388,21.0,0.206,0.00016,0.058,0.2,0.0,0.84,0.0018,23.2,0.75,Snack,Generic,True,"Croissants, butter",Western
174988,Apple Croissants,Baked Products,30.0,37.1,31.0,0.0,0.04,254.0,4.994,0.0,2.5,0.0,0.088,1.1,13.0,0.21,1.6,0.596,58.0,90.0,7.4,0.164,0.019,274.0,0.0,0.232,8.7,0.094,0.0002,0.032,0.5,0.0,0.0,0.0,45.6,1.03,Snack,Generic,True,"Croissants, apple",Western
